"","dt","AverageTemperature","AverageTemperatureUncertainty","Country","year","Category","Temp_F"
"245936","9/1/82",26.444,0.178,"India",NA,"Normal",79.5992
"245937","10/1/82",24.975,0.088,"India",NA,"Normal",76.955
"245938","11/1/82",21.074,0.255,"India",NA,"Normal",69.9332
"245939","12/1/82",18.136,0.232,"India",NA,"Cold",64.6448
"245940","1/1/83",16.758,0.089,"India",NA,"Cold",62.1644
"245941","2/1/83",19.091,0.264,"India",NA,"Cold",66.3638
"245942","3/1/83",23.603,0.107,"India",NA,"Normal",74.4854
"245943","4/1/83",26.473,0.188,"India",NA,"Normal",79.6514
"245944","5/1/83",29.619,0.194,"India",NA,"Hot",85.3142
"245945","6/1/83",29.762,0.262,"India",NA,"Hot",85.5716
"245946","7/1/83",27.492,0.07,"India",NA,"Normal",81.4856
"245947","8/1/83",26.625,0.149,"India",NA,"Normal",79.925
"245948","9/1/83",26.238,0.172,"India",NA,"Normal",79.2284
"245949","10/1/83",24.043,0.167,"India",NA,"Normal",75.2774
"245950","11/1/83",20.182,0.211,"India",NA,"Normal",68.3276
"245951","12/1/83",17.37,0.263,"India",NA,"Cold",63.266
"245952","1/1/84",16.993,0.21,"India",NA,"Cold",62.5874
"245953","2/1/84",18.677,0.084,"India",NA,"Cold",65.6186
"245954","3/1/84",24.742,0.123,"India",NA,"Normal",76.5356
"245955","4/1/84",28.079,0.165,"India",NA,"Hot",82.5422
"245956","5/1/84",31.199,0.246,"India",NA,"Hot",88.1582
"245957","6/1/84",29.026,0.212,"India",NA,"Hot",84.2468
"245958","7/1/84",26.721,0.276,"India",NA,"Normal",80.0978
"245959","8/1/84",26.187,0.257,"India",NA,"Normal",79.1366
"245960","9/1/84",25.646,0.141,"India",NA,"Normal",78.1628
"245961","10/1/84",24.396,0.197,"India",NA,"Normal",75.9128
"245962","11/1/84",20.395,0.189,"India",NA,"Normal",68.711
"245963","12/1/84",18.16,0.171,"India",NA,"Cold",64.688
"245964","1/1/85",17.592,0.123,"India",NA,"Cold",63.6656
"245965","2/1/85",19.996,0.162,"India",NA,"Cold",67.9928
"245966","3/1/85",25.561,0.234,"India",NA,"Normal",78.0098
"245967","4/1/85",28.279,0.276,"India",NA,"Hot",82.9022
"245968","5/1/85",30.506,0.193,"India",NA,"Hot",86.9108
"245969","6/1/85",29.167,0.347,"India",NA,"Hot",84.5006
"245970","7/1/85",26.684,0.179,"India",NA,"Normal",80.0312
"245971","8/1/85",26.381,0.213,"India",NA,"Normal",79.4858
"245972","9/1/85",26.354,0.251,"India",NA,"Normal",79.4372
"245973","10/1/85",23.814,0.179,"India",NA,"Normal",74.8652
"245974","11/1/85",20.913,0.172,"India",NA,"Normal",69.6434
"245975","12/1/85",18.589,0.243,"India",NA,"Cold",65.4602
"245976","1/1/86",17.185,0.303,"India",NA,"Cold",62.933
"245977","2/1/86",19.553,0.222,"India",NA,"Cold",67.1954
"245978","3/1/86",24.088,0.262,"India",NA,"Normal",75.3584
"245979","4/1/86",27.84,0.221,"India",NA,"Normal",82.112
"245980","5/1/86",29.572,0.171,"India",NA,"Hot",85.2296
"245981","6/1/86",29.323,0.165,"India",NA,"Hot",84.7814
"245982","7/1/86",26.944,0.194,"India",NA,"Normal",80.4992
"245983","8/1/86",26.365,0.323,"India",NA,"Normal",79.457
"245984","9/1/86",26.606,0.199,"India",NA,"Normal",79.8908
"245985","10/1/86",24.651,0.154,"India",NA,"Normal",76.3718
"245986","11/1/86",21.683,0.212,"India",NA,"Normal",71.0294
"245987","12/1/86",17.724,0.219,"India",NA,"Cold",63.9032
"245988","1/1/87",17.611,0.269,"India",NA,"Cold",63.6998
"245989","2/1/87",20.292,0.182,"India",NA,"Normal",68.5256
"245990","3/1/87",24.256,0.168,"India",NA,"Normal",75.6608
"245991","4/1/87",28.111,0.229,"India",NA,"Hot",82.5998
"245992","5/1/87",29.22,0.246,"India",NA,"Hot",84.596
"245993","6/1/87",30.216,0.215,"India",NA,"Hot",86.3888
"245994","7/1/87",28.174,0.194,"India",NA,"Hot",82.7132
"245995","8/1/87",27.42,0.182,"India",NA,"Normal",81.356
"245996","9/1/87",27.327,0.17,"India",NA,"Normal",81.1886
"245997","10/1/87",25.159,0.174,"India",NA,"Normal",77.2862
"245998","11/1/87",21.655,0.155,"India",NA,"Normal",70.979
"245999","12/1/87",18.028,0.22,"India",NA,"Cold",64.4504
"246000","1/1/88",18.235,0.134,"India",NA,"Cold",64.823
"246001","2/1/88",20.945,0.16,"India",NA,"Normal",69.701
"246002","3/1/88",24.296,0.149,"India",NA,"Normal",75.7328
"246003","4/1/88",28.377,0.17,"India",NA,"Hot",83.0786
"246004","5/1/88",31.21,0.222,"India",NA,"Hot",88.178
"246005","6/1/88",29.462,0.244,"India",NA,"Hot",85.0316
"246006","7/1/88",26.92,0.14,"India",NA,"Normal",80.456
"246007","8/1/88",26.585,0.148,"India",NA,"Normal",79.853
"246008","9/1/88",26.809,0.159,"India",NA,"Normal",80.2562
"246009","10/1/88",24.609,0.195,"India",NA,"Normal",76.2962
"246010","11/1/88",20.973,0.128,"India",NA,"Normal",69.7514
"246011","12/1/88",18.312,0.155,"India",NA,"Cold",64.9616
"246012","1/1/89",16.735,0.195,"India",NA,"Cold",62.123
"246013","2/1/89",19.495,0.208,"India",NA,"Cold",67.091
"246014","3/1/89",23.577,0.306,"India",NA,"Normal",74.4386
"246015","4/1/89",27.495,0.298,"India",NA,"Normal",81.491
"246016","5/1/89",30.493,0.129,"India",NA,"Hot",86.8874
"246017","6/1/89",28.56,0.188,"India",NA,"Hot",83.408
"246018","7/1/89",27.036,0.128,"India",NA,"Normal",80.6648
"246019","8/1/89",26.333,0.314,"India",NA,"Normal",79.3994
"246020","9/1/89",26.362,0.25,"India",NA,"Normal",79.4516
"246021","10/1/89",24.874,0.242,"India",NA,"Normal",76.7732
"246022","11/1/89",21.406,0.178,"India",NA,"Normal",70.5308
"246023","12/1/89",17.582,0.183,"India",NA,"Cold",63.6476
"246024","1/1/90",18.557,0.278,"India",NA,"Cold",65.4026
"246025","2/1/90",20.005,0.19,"India",NA,"Normal",68.009
"246026","3/1/90",22.989,0.301,"India",NA,"Normal",73.3802
"246027","4/1/90",27.58,0.201,"India",NA,"Normal",81.644
"246028","5/1/90",29.199,0.283,"India",NA,"Hot",84.5582
"246029","6/1/90",28.837,0.202,"India",NA,"Hot",83.9066
"246030","7/1/90",26.53,0.224,"India",NA,"Normal",79.754
"246031","8/1/90",26.508,0.234,"India",NA,"Normal",79.7144
"246032","9/1/90",26.164,0.161,"India",NA,"Normal",79.0952
"246033","10/1/90",24.005,0.288,"India",NA,"Normal",75.209
"246034","11/1/90",21.602,0.34,"India",NA,"Normal",70.8836
"246035","12/1/90",18.162,0.134,"India",NA,"Cold",64.6916
"246036","1/1/91",16.987,0.142,"India",NA,"Cold",62.5766
"246037","2/1/91",20.454,0.132,"India",NA,"Normal",68.8172
"246038","3/1/91",24.437,0.187,"India",NA,"Normal",75.9866
"246039","4/1/91",27.351,0.092,"India",NA,"Normal",81.2318
"246040","5/1/91",30.459,0.209,"India",NA,"Hot",86.8262
"246041","6/1/91",29.034,0.201,"India",NA,"Hot",84.2612
"246042","7/1/91",27.572,0.274,"India",NA,"Normal",81.6296
"246043","8/1/91",26.29,0.228,"India",NA,"Normal",79.322
"246044","9/1/91",26.508,0.187,"India",NA,"Normal",79.7144
"246045","10/1/91",24.381,0.192,"India",NA,"Normal",75.8858
"246046","11/1/91",20.628,0.187,"India",NA,"Normal",69.1304
"246047","12/1/91",17.64,0.198,"India",NA,"Cold",63.752
"246048","1/1/92",17.102,0.202,"India",NA,"Cold",62.7836
"246049","2/1/92",18.975,0.27,"India",NA,"Cold",66.155
"246050","3/1/92",24.228,0.223,"India",NA,"Normal",75.6104
"246051","4/1/92",27.746,0.218,"India",NA,"Normal",81.9428
"246052","5/1/92",29.694,0.145,"India",NA,"Hot",85.4492
"246053","6/1/92",29.914,0.283,"India",NA,"Hot",85.8452
"246054","7/1/92",27.43,0.178,"India",NA,"Normal",81.374
"246055","8/1/92",26.256,0.124,"India",NA,"Normal",79.2608
"246056","9/1/92",26.041,0.221,"India",NA,"Normal",78.8738
"246057","10/1/92",24.423,0.131,"India",NA,"Normal",75.9614
"246058","11/1/92",21.091,0.226,"India",NA,"Normal",69.9638
"246059","12/1/92",17.775,0.372,"India",NA,"Cold",63.995
"246060","1/1/93",17.481,0.214,"India",NA,"Cold",63.4658
"246061","2/1/93",20.357,0.211,"India",NA,"Normal",68.6426
"246062","3/1/93",23.076,0.24,"India",NA,"Normal",73.5368
"246063","4/1/93",27.607,0.177,"India",NA,"Normal",81.6926
"246064","5/1/93",30.554,0.38,"India",NA,"Hot",86.9972
"246065","6/1/93",29.499,0.155,"India",NA,"Hot",85.0982
"246066","7/1/93",27.289,0.275,"India",NA,"Normal",81.1202
"246067","8/1/93",26.911,0.122,"India",NA,"Normal",80.4398
"246068","9/1/93",26,0.153,"India",NA,"Normal",78.8
"246069","10/1/93",24.869,0.157,"India",NA,"Normal",76.7642
"246070","11/1/93",21.416,0.226,"India",NA,"Normal",70.5488
"246071","12/1/93",17.845,0.273,"India",NA,"Cold",64.121
"246072","1/1/94",18.15,0.284,"India",NA,"Cold",64.67
"246073","2/1/94",19.451,0.268,"India",NA,"Cold",67.0118
"246074","3/1/94",25.081,0.192,"India",NA,"Normal",77.1458
"246075","4/1/94",27.096,0.249,"India",NA,"Normal",80.7728
"246076","5/1/94",30.833,0.149,"India",NA,"Hot",87.4994
"246077","6/1/94",29.13,0.212,"India",NA,"Hot",84.434
"246078","7/1/94",26.566,0.295,"India",NA,"Normal",79.8188
"246079","8/1/94",26.25,0.227,"India",NA,"Normal",79.25
"246080","9/1/94",26.066,0.282,"India",NA,"Normal",78.9188
"246081","10/1/94",24.338,0.163,"India",NA,"Normal",75.8084
"246082","11/1/94",21.033,0.279,"India",NA,"Normal",69.8594
"246083","12/1/94",17.563,0.183,"India",NA,"Cold",63.6134
"246084","1/1/95",16.241,0.182,"India",NA,"Cold",61.2338
"246085","2/1/95",19.761,0.286,"India",NA,"Cold",67.5698
"246086","3/1/95",23.476,0.179,"India",NA,"Normal",74.2568
"246087","4/1/95",27.539,0.206,"India",NA,"Normal",81.5702
"246088","5/1/95",30.265,0.166,"India",NA,"Hot",86.477
"246089","6/1/95",30.65,0.185,"India",NA,"Hot",87.17
"246090","7/1/95",27.307,0.162,"India",NA,"Normal",81.1526
"246091","8/1/95",26.712,0.189,"India",NA,"Normal",80.0816
"246092","9/1/95",26.558,0.17,"India",NA,"Normal",79.8044
"246093","10/1/95",25.071,0.164,"India",NA,"Normal",77.1278
"246094","11/1/95",21.247,0.215,"India",NA,"Normal",70.2446
"246095","12/1/95",18.33,0.159,"India",NA,"Cold",64.994
"246096","1/1/96",17.819,0.238,"India",NA,"Cold",64.0742
"246097","2/1/96",20.237,0.166,"India",NA,"Normal",68.4266
"246098","3/1/96",25.032,0.149,"India",NA,"Normal",77.0576
"246099","4/1/96",27.803,0.152,"India",NA,"Normal",82.0454
"246100","5/1/96",30.506,0.133,"India",NA,"Hot",86.9108
"246101","6/1/96",29.185,0.186,"India",NA,"Hot",84.533
"246102","7/1/96",27.31,0.178,"India",NA,"Normal",81.158
"246103","8/1/96",26.11,0.206,"India",NA,"Normal",78.998
"246104","9/1/96",26.435,0.142,"India",NA,"Normal",79.583
"246105","10/1/96",24.263,0.211,"India",NA,"Normal",75.6734
"246106","11/1/96",21.013,0.246,"India",NA,"Normal",69.8234
"246107","12/1/96",17.53,0.214,"India",NA,"Cold",63.554
"246108","1/1/97",16.666,0.173,"India",NA,"Cold",61.9988
"246109","2/1/97",19.247,0.159,"India",NA,"Cold",66.6446
"246110","3/1/97",24.18,0.358,"India",NA,"Normal",75.524
"246111","4/1/97",26.243,0.248,"India",NA,"Normal",79.2374
"246112","5/1/97",29.47,0.185,"India",NA,"Hot",85.046
"246113","6/1/97",29.067,0.174,"India",NA,"Hot",84.3206
"246114","7/1/97",27.504,0.221,"India",NA,"Normal",81.5072
"246115","8/1/97",26.696,0.258,"India",NA,"Normal",80.0528
"246116","9/1/97",26.428,0.226,"India",NA,"Normal",79.5704
"246117","10/1/97",23.828,0.23,"India",NA,"Normal",74.8904
"246118","11/1/97",21.638,0.165,"India",NA,"Normal",70.9484
"246119","12/1/97",17.601,0.28,"India",NA,"Cold",63.6818
"246120","1/1/98",17.511,0.245,"India",NA,"Cold",63.5198
"246121","2/1/98",20.157,0.14,"India",NA,"Normal",68.2826
"246122","3/1/98",23.313,0.197,"India",NA,"Normal",73.9634
"246123","4/1/98",28.3,0.21,"India",NA,"Hot",82.94
"246124","5/1/98",31.176,0.174,"India",NA,"Hot",88.1168
"246125","6/1/98",30.215,0.179,"India",NA,"Hot",86.387
"246126","7/1/98",27.538,0.067,"India",NA,"Normal",81.5684
"246127","8/1/98",27.17,0.127,"India",NA,"Normal",80.906
"246128","9/1/98",26.66,0.156,"India",NA,"Normal",79.988
"246129","10/1/98",25.228,0.11,"India",NA,"Normal",77.4104
"246130","11/1/98",21.843,0.169,"India",NA,"Normal",71.3174
"246131","12/1/98",17.954,0.202,"India",NA,"Cold",64.3172
"246132","1/1/99",16.96,0.158,"India",NA,"Cold",62.528
"246133","2/1/99",21.05,0.197,"India",NA,"Normal",69.89
"246134","3/1/99",25.097,0.126,"India",NA,"Normal",77.1746
"246135","4/1/99",29.196,0.19,"India",NA,"Hot",84.5528
"246136","5/1/99",29.934,0.111,"India",NA,"Hot",85.8812
"246137","6/1/99",28.786,0.165,"India",NA,"Hot",83.8148
"246138","7/1/99",27.293,0.172,"India",NA,"Normal",81.1274
"246139","8/1/99",26.603,0.138,"India",NA,"Normal",79.8854
"246140","9/1/99",26.463,0.159,"India",NA,"Normal",79.6334
"246141","10/1/99",24.802,0.23,"India",NA,"Normal",76.6436
"246142","11/1/99",21.71,0.202,"India",NA,"Normal",71.078
"246143","12/1/99",18.024,0.205,"India",NA,"Cold",64.4432
"246144","1/1/00",17.84,0.21,"India",NA,"Cold",64.112
"246145","2/1/00",19.071,0.159,"India",NA,"Cold",66.3278
"246146","3/1/00",23.674,0.183,"India",NA,"Normal",74.6132
"246147","4/1/00",28.868,0.19,"India",NA,"Hot",83.9624
"246148","5/1/00",30.089,0.166,"India",NA,"Hot",86.1602
"246149","6/1/00",28.511,0.206,"India",NA,"Hot",83.3198
"246150","7/1/00",26.98,0.26,"India",NA,"Normal",80.564
"246151","8/1/00",26.821,0.306,"India",NA,"Normal",80.2778
"246152","9/1/00",26.505,0.134,"India",NA,"Normal",79.709
"246153","10/1/00",25.583,0.222,"India",NA,"Normal",78.0494
"246154","11/1/00",21.986,0.157,"India",NA,"Normal",71.5748
"246155","12/1/00",18.048,0.21,"India",NA,"Cold",64.4864
"246156","1/1/01",17.295,0.247,"India",NA,"Cold",63.131
"246157","2/1/01",20.757,0.279,"India",NA,"Normal",69.3626
"246158","3/1/01",24.401,0.188,"India",NA,"Normal",75.9218
"246159","4/1/01",27.661,0.108,"India",NA,"Normal",81.7898
"246160","5/1/01",30.374,0.167,"India",NA,"Hot",86.6732
"246161","6/1/01",28.053,0.288,"India",NA,"Hot",82.4954
"246162","7/1/01",26.891,0.171,"India",NA,"Normal",80.4038
"246163","8/1/01",26.762,0.094,"India",NA,"Normal",80.1716
"246164","9/1/01",27.119,0.241,"India",NA,"Normal",80.8142
"246165","10/1/01",25.196,0.176,"India",NA,"Normal",77.3528
"246166","11/1/01",22.027,0.227,"India",NA,"Normal",71.6486
"246167","12/1/01",18.447,0.245,"India",NA,"Cold",65.2046
"246168","1/1/02",17.419,0.222,"India",NA,"Cold",63.3542
"246169","2/1/02",20.311,0.181,"India",NA,"Normal",68.5598
"246170","3/1/02",24.871,0.216,"India",NA,"Normal",76.7678
"246171","4/1/02",28.667,0.17,"India",NA,"Hot",83.6006
"246172","5/1/02",30.9,0.167,"India",NA,"Hot",87.62
"246173","6/1/02",29.433,0.175,"India",NA,"Hot",84.9794
"246174","7/1/02",28.487,0.22,"India",NA,"Hot",83.2766
"246175","8/1/02",26.62,0.116,"India",NA,"Normal",79.916
"246176","9/1/02",26.38,0.202,"India",NA,"Normal",79.484
"246177","10/1/02",25.321,0.229,"India",NA,"Normal",77.5778
"246178","11/1/02",21.636,0.2,"India",NA,"Normal",70.9448
"246179","12/1/02",18.911,0.227,"India",NA,"Cold",66.0398
"246180","1/1/03",17.245,0.292,"India",NA,"Cold",63.041
"246181","2/1/03",20.643,0.169,"India",NA,"Normal",69.1574
"246182","3/1/03",24.162,0.233,"India",NA,"Normal",75.4916
"246183","4/1/03",28.592,0.245,"India",NA,"Hot",83.4656
"246184","5/1/03",30.614,0.222,"India",NA,"Hot",87.1052
"246185","6/1/03",30.118,0.38,"India",NA,"Hot",86.2124
"246186","7/1/03",27.186,0.334,"India",NA,"Normal",80.9348
"246187","8/1/03",26.742,0.275,"India",NA,"Normal",80.1356
"246188","9/1/03",26.248,0.281,"India",NA,"Normal",79.2464
"246189","10/1/03",24.652,0.324,"India",NA,"Normal",76.3736
"246190","11/1/03",21.573,0.165,"India",NA,"Normal",70.8314
"246191","12/1/03",18.024,0.158,"India",NA,"Cold",64.4432
"246192","1/1/04",17.223,0.198,"India",NA,"Cold",63.0014
"246193","2/1/04",20.225,0.182,"India",NA,"Normal",68.405
"246194","3/1/04",26.019,0.224,"India",NA,"Normal",78.8342
"246195","4/1/04",28.688,0.161,"India",NA,"Hot",83.6384
"246196","5/1/04",30.045,0.187,"India",NA,"Hot",86.081
"246197","6/1/04",28.71,0.244,"India",NA,"Hot",83.678
"246198","7/1/04",27.473,0.162,"India",NA,"Normal",81.4514
"246199","8/1/04",26.552,0.246,"India",NA,"Normal",79.7936
"246200","9/1/04",26.79,0.173,"India",NA,"Normal",80.222
"246201","10/1/04",24.026,0.281,"India",NA,"Normal",75.2468
"246202","11/1/04",21.411,0.189,"India",NA,"Normal",70.5398
"246203","12/1/04",18.453,0.141,"India",NA,"Cold",65.2154
"246204","1/1/05",17.45,0.146,"India",NA,"Cold",63.41
"246205","2/1/05",20.309,0.157,"India",NA,"Normal",68.5562
"246206","3/1/05",24.805,0.202,"India",NA,"Normal",76.649
"246207","4/1/05",27.714,0.22,"India",NA,"Normal",81.8852
"246208","5/1/05",30.042,0.242,"India",NA,"Hot",86.0756
"246209","6/1/05",30.404,0.143,"India",NA,"Hot",86.7272
"246210","7/1/05",27.013,0.201,"India",NA,"Normal",80.6234
"246211","8/1/05",26.896,0.2,"India",NA,"Normal",80.4128
"246212","9/1/05",26.497,0.112,"India",NA,"Normal",79.6946
"246213","10/1/05",24.547,0.208,"India",NA,"Normal",76.1846
"246214","11/1/05",20.759,0.201,"India",NA,"Normal",69.3662
"246215","12/1/05",17.509,0.147,"India",NA,"Cold",63.5162
"246216","1/1/06",17.759,0.259,"India",NA,"Cold",63.9662
"246217","2/1/06",22.077,0.196,"India",NA,"Normal",71.7386
"246218","3/1/06",23.93,0.262,"India",NA,"Normal",75.074
"246219","4/1/06",27.882,0.276,"India",NA,"Normal",82.1876
"246220","5/1/06",30.238,0.257,"India",NA,"Hot",86.4284
"246221","6/1/06",29.049,0.257,"India",NA,"Hot",84.2882
"246222","7/1/06",27.344,0.208,"India",NA,"Normal",81.2192
"246223","8/1/06",26.483,0.245,"India",NA,"Normal",79.6694
"246224","9/1/06",26.588,0.118,"India",NA,"Normal",79.8584
"246225","10/1/06",25.247,0.19,"India",NA,"Normal",77.4446
"246226","11/1/06",21.739,0.198,"India",NA,"Normal",71.1302
"246227","12/1/06",18.449,0.16,"India",NA,"Cold",65.2082
"246228","1/1/07",17.785,0.152,"India",NA,"Cold",64.013
"246229","2/1/07",20.235,0.199,"India",NA,"Normal",68.423
"246230","3/1/07",24.074,0.121,"India",NA,"Normal",75.3332
"246231","4/1/07",28.719,0.236,"India",NA,"Hot",83.6942
"246232","5/1/07",30.524,0.163,"India",NA,"Hot",86.9432
"246233","6/1/07",29.282,0.203,"India",NA,"Hot",84.7076
"246234","7/1/07",27.362,0.181,"India",NA,"Normal",81.2516
"246235","8/1/07",26.917,0.161,"India",NA,"Normal",80.4506
"246236","9/1/07",26.498,0.263,"India",NA,"Normal",79.6964
"246237","10/1/07",24.696,0.158,"India",NA,"Normal",76.4528
"246238","11/1/07",21.55,0.14,"India",NA,"Normal",70.79
"246239","12/1/07",18.157,0.134,"India",NA,"Cold",64.6826
"246240","1/1/08",17.248,0.138,"India",NA,"Cold",63.0464
"246241","2/1/08",18.853,0.212,"India",NA,"Cold",65.9354
"246242","3/1/08",24.873,0.103,"India",NA,"Normal",76.7714
"246243","4/1/08",27.822,0.208,"India",NA,"Normal",82.0796
"246244","5/1/08",30.079,0.103,"India",NA,"Hot",86.1422
"246245","6/1/08",28.033,0.239,"India",NA,"Hot",82.4594
"246246","7/1/08",27.152,0.163,"India",NA,"Normal",80.8736
"246247","8/1/08",26.407,0.207,"India",NA,"Normal",79.5326
"246248","9/1/08",26.382,0.191,"India",NA,"Normal",79.4876
"246249","10/1/08",25.083,0.203,"India",NA,"Normal",77.1494
"246250","11/1/08",21.696,0.233,"India",NA,"Normal",71.0528
"246251","12/1/08",19.244,0.137,"India",NA,"Cold",66.6392
"246252","1/1/09",18.661,0.146,"India",NA,"Cold",65.5898
"246253","2/1/09",21.516,0.142,"India",NA,"Normal",70.7288
"246254","3/1/09",25.083,0.163,"India",NA,"Normal",77.1494
"246255","4/1/09",28.665,0.236,"India",NA,"Hot",83.597
"246256","5/1/09",30.493,0.102,"India",NA,"Hot",86.8874
"246257","6/1/09",30.409,0.131,"India",NA,"Hot",86.7362
"246258","7/1/09",27.611,0.187,"India",NA,"Normal",81.6998
"246259","8/1/09",27.379,0.154,"India",NA,"Normal",81.2822
"246260","9/1/09",27.08,0.147,"India",NA,"Normal",80.744
"246261","10/1/09",24.775,0.199,"India",NA,"Normal",76.595
"246262","11/1/09",21.457,0.198,"India",NA,"Normal",70.6226
"246263","12/1/09",18.631,0.175,"India",NA,"Cold",65.5358
"246264","1/1/10",17.109,0.326,"India",NA,"Cold",62.7962
"246265","2/1/10",20.764,0.221,"India",NA,"Normal",69.3752
"246266","3/1/10",26.373,0.309,"India",NA,"Normal",79.4714
"246267","4/1/10",29.814,0.174,"India",NA,"Hot",85.6652
"246268","5/1/10",31.169,0.166,"India",NA,"Hot",88.1042
"246269","6/1/10",29.908,0.142,"India",NA,"Hot",85.8344
"246270","7/1/10",27.433,0.165,"India",NA,"Normal",81.3794
"246271","8/1/10",26.892,0.229,"India",NA,"Normal",80.4056
"246272","9/1/10",26.296,0.2,"India",NA,"Normal",79.3328
"246273","10/1/10",25.193,0.208,"India",NA,"Normal",77.3474
"246274","11/1/10",22.204,0.147,"India",NA,"Normal",71.9672
"246275","12/1/10",17.455,0.195,"India",NA,"Cold",63.419
"246276","1/1/11",16.478,0.244,"India",NA,"Cold",61.6604
"246277","2/1/11",20.07,0.122,"India",NA,"Normal",68.126
"246278","3/1/11",24.595,0.224,"India",NA,"Normal",76.271
"246279","4/1/11",27.273,0.205,"India",NA,"Normal",81.0914
"246280","5/1/11",30.421,0.17,"India",NA,"Hot",86.7578
"246281","6/1/11",28.871,0.32,"India",NA,"Hot",83.9678
"246282","7/1/11",27.209,0.224,"India",NA,"Normal",80.9762
"246283","8/1/11",26.533,0.173,"India",NA,"Normal",79.7594
"246284","9/1/11",26.321,0.19,"India",NA,"Normal",79.3778
"246285","10/1/11",25.061,0.2,"India",NA,"Normal",77.1098
"246286","11/1/11",21.982,0.165,"India",NA,"Normal",71.5676
"246287","12/1/11",18.173,0.323,"India",NA,"Cold",64.7114
"246288","1/1/12",16.778,0.267,"India",NA,"Cold",62.2004
"246289","2/1/12",19.791,0.168,"India",NA,"Cold",67.6238
"246290","3/1/12",24.354,0.216,"India",NA,"Normal",75.8372
"246291","4/1/12",28.067,0.315,"India",NA,"Hot",82.5206
"246292","5/1/12",30.805,0.221,"India",NA,"Hot",87.449
"246293","6/1/12",30.536,0.24,"India",NA,"Hot",86.9648
"246294","7/1/12",27.699,0.227,"India",NA,"Normal",81.8582
"246295","8/1/12",26.735,0.348,"India",NA,"Normal",80.123
"246296","9/1/12",26.551,0.302,"India",NA,"Normal",79.7918
"246297","10/1/12",24.59,0.373,"India",NA,"Normal",76.262
"246298","11/1/12",21.162,0.306,"India",NA,"Normal",70.0916
"246299","12/1/12",18.622,0.268,"India",NA,"Cold",65.5196
"246300","1/1/13",17.16,0.279,"India",NA,"Cold",62.888
"246301","2/1/13",20.243,0.448,"India",NA,"Normal",68.4374
"246302","3/1/13",24.575,0.379,"India",NA,"Normal",76.235
"246303","4/1/13",27.981,0.299,"India",NA,"Normal",82.3658
"246304","5/1/13",31.014,0.205,"India",NA,"Hot",87.8252
"246305","6/1/13",28.766,0.299,"India",NA,"Hot",83.7788
"246306","7/1/13",27.012,0.197,"India",NA,"Normal",80.6216
"246307","8/1/13",26.555,0.242,"India",NA,"Normal",79.799
